beneficiary_id,partner_id,gender,age,category,education_level,family_size,dependents_count,marital_status,rural_urban,state,district,annual_family_income,income_source,bpl_status,land_owned_acres,bank_account_status,bank_name,account_type,loan_id,loan_scheme,loan_amount,subsidy_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,collateral_required,guarantor_present,loan_purpose,sector,business_age,repayment_id,total_emis,emis_paid,emis_pending,on_time_emis,late_payments,missed_payments,average_delay_days,max_delay_days,current_outstanding,default_status,last_payment_date,risk_score
BEN4036,CP14,Male,26,ST,8th,3,2,Married,Rural,Rajasthan,Bikaner,67955,Trading,Yes,0.9,Yes,IndianBank,JanDhan,LN4036_2,AgriLoan,53861,14542,3.8,15,3682,10-04-2025,04-07-2026,No,Yes,Fertilizer,Agriculture,0,RP4036_2,15,7,8,6,1,0,7,22,28725,No,06-11-2025,36.85910922
BEN3349,CP19,Male,49,SC,12th,2,1,Married,Urban,Chhattisgarh,Bastar,267250,Manufacturing,No,0,Yes,BOI,Savings,LN3349_2,WomenEnterprise,172444,34488,4.9,31,5933,27-03-2025,13-10-2027,No,Yes,GeneralPurpose,Others,0,RP3349_2,31,8,23,6,2,0,10,23,127942,No,22-11-2025,36.65545017
BEN0954,CP19,Male,41,ST,10th,6,4,Married,Rural,Chhattisgarh,Korba,88299,Trading,Yes,0,Yes,HDFC,JanDhan,LN0954_2,WomenEnterprise,41044,11081,4.3,47,950,09-02-2025,18-10-2025,No,Yes,GeneralPurpose,Others,0,RP0954_2,47,47,0,6,3,0,4,23,0,No,06-11-2025,36.51326098
BEN3523,CP04,Male,35,OBC,5th,8,3,Married,Urban,Odisha,Bhubaneswar,106482,ForestProduct,No,0,Yes,ICICI,JanDhan,LN3523_2,MicroFinance,32023,4803,9.6,23,1529,05-01-2025,26-11-2026,No,Yes,GeneralPurpose,Others,0,RP3523_2,23,8,15,6,2,2,13,29,20884,No,02-09-2025,36.10494207
BEN3652,CP07,Male,26,OBC,10th,5,1,Married,Urban,Odisha,Rourkela,157721,Coaching,Yes,0,Yes,SBI,JanDhan,LN3652_1,MicroFinance,30641,6128,10.5,16,2060,29-03-2025,22-07-2026,No,Yes,GeneralPurpose,Others,0,RP3652_1,16,8,8,6,2,0,2,25,15320,No,24-11-2025,35.94253851
BEN3809,CP16,Male,50,General,5th,3,1,Married,Rural,Gujarat,Gandhinagar,94944,Tailoring,Yes,0.4,Yes,BOI,Savings,LN3809_1,EducationLoan,31437,6916,4.4,76,474,21-01-2025,29-10-2025,No,Yes,CollegeFee,Education,0,RP3809_1,76,76,0,6,2,2,5,0,0,No,18-09-2025,35.58652604
BEN3629,CP18,Female,34,ST,12th,2,1,Married,Urban,Bihar,Bhagalpur,229281,BeautyParlor,Yes,0,Yes,BankOfBaroda,JanDhan,LN3629_1,WomenEnterprise,96739,27086,5.4,27,3813,09-12-2024,25-10-2025,No,No,GeneralPurpose,Others,0,RP3629_1,27,27,0,6,3,2,13,26,0,No,05-09-2025,35.38770414
BEN1179,CP06,Male,61,OBC,10th,4,0,Married,Urban,Jharkhand,Dhanbad,234797,ForestProduct,No,0,Yes,IndianBank,JanDhan,LN1179_1,AgriLoan,173704,26055,4.4,22,8232,21-02-2025,11-04-2025,No,No,Equipment,Agriculture,0,RP1179_1,22,22,0,6,1,2,6,3,0,No,19-09-2025,35.25409357
BEN1295,CP12,Female,57,OBC,10th,2,1,Married,Urban,Delhi,North,172854,ForestProduct,No,0,Yes,ICICI,Savings,LN1295_2,ServiceLoan,132297,23813,5.3,59,2552,09-12-2024,28-04-2025,No,Yes,Technology,Services,2,RP1295_2,59,59,0,6,3,2,14,15,0,No,05-09-2025,35.08403446
BEN3637,CP01,Male,36,OBC,5th,6,5,Married,Urban,Chhattisgarh,Bilaspur,115684,Dairy,Yes,0,Yes,HDFC,JanDhan,LN3637_2,MicroFinance,16961,3392,10,16,1136,20-01-2025,09-08-2025,No,No,GeneralPurpose,Others,0,RP3637_2,16,16,0,6,2,2,14,11,0,No,17-09-2025,34.50775687
BEN1907,CP02,Male,62,OBC,8th,6,5,Married,Urban,Bihar,Patna,86599,Trading,Yes,0,Yes,BOI,JanDhan,LN1907_2,MicroFinance,44160,8832,9.7,8,5722,09-04-2024,05-12-2024,No,No,GeneralPurpose,Others,0,RP1907_2,8,8,0,6,2,0,8,8,0,No,05-12-2024,34.39103271
BEN3933,CP19,Female,26,OBC,12th,5,2,Married,Urban,Gujarat,Gandhinagar,93039,Carpentry,Yes,0,Yes,Canara,Savings,LN3933_2,MicroFinance,16523,3800,11.9,22,839,24-02-2025,11-06-2025,No,No,GeneralPurpose,Others,0,RP3933_2,22,22,0,6,2,1,7,21,0,No,22-10-2025,34.15689477
BEN0747,CP11,Female,57,SC,12th,2,1,Married,Urban,UP,Ballia,292708,Coaching,No,0,Yes,ICICI,JanDhan,LN0747_1,MicroFinance,10084,2319,11.8,19,584,14-03-2025,05-10-2026,No,No,GeneralPurpose,Others,0,RP0747_1,19,7,12,6,1,1,12,14,6368,No,10-10-2025,33.04175901
BEN1048,CP18,Male,29,OBC,10th,7,0,Married,Urban,Rajasthan,Kota,149720,FoodBusiness,No,0,Yes,BankOfBaroda,Savings,LN1048_2,ServiceLoan,84949,12742,6,45,2112,02-01-2025,22-02-2025,No,Yes,OfficeSetup,Services,0,RP1048_2,45,45,0,6,2,2,12,2,0,No,30-08-2025,32.81272616
BEN2320,CP19,Female,26,ST,12th,2,1,Married,Rural,MP,Bhopal,106234,ForestProduct,Yes,0.9,Yes,Axis,JanDhan,LN2320_2,AgriLoan,62342,18702,3.9,32,2054,25-01-2025,18-04-2025,No,Yes,Equipment,Agriculture,0,RP2320_2,32,32,0,6,3,1,2,22,0,No,22-10-2025,32.43081794
BEN2957,CP14,Female,51,SC,5th,6,3,Married,Rural,Rajasthan,Udaipur,81613,Carpentry,Yes,0.4,Yes,ICICI,Savings,LN2957_2,MicroFinance,12738,3821,10,10,1332,07-05-2024,03-03-2025,No,Yes,GeneralPurpose,Others,0,RP2957_2,10,8,2,6,2,2,1,27,2547,No,02-01-2025,31.22681938
BEN0013,CP04,Male,19,OBC,10th,8,0,Married,Rural,Delhi,West,52874,Dairy,Yes,0.5,Yes,IndianBank,Savings,LN0013_1,MicroFinance,10412,2290,8.2,9,1196,31-12-2023,26-09-2024,No,Yes,GeneralPurpose,Others,0,RP0013_1,9,7,2,6,1,2,3,17,2313,No,28-07-2024,31.0403777
BEN3540,CP08,Male,52,OBC,12th,6,1,Married,Urban,Maharashtra,Nashik,228787,Tailoring,No,0,Yes,ICICI,Savings,LN3540_1,ServiceLoan,112193,16828,5.8,51,2487,09-02-2025,19-06-2025,No,Yes,OfficeSetup,Services,6,RP3540_1,51,51,0,6,2,1,12,13,0,No,07-10-2025,30.89397258
BEN2271,CP03,Female,28,OBC,12th,5,3,Married,Urban,Chhattisgarh,Korba,156899,ForestProduct,No,0,Yes,ICICI,JanDhan,LN2271_1,EducationLoan,59405,10692,3.8,69,959,26-03-2025,01-07-2025,No,Yes,VocationalTraining,Education,0,RP2271_1,69,69,0,6,2,0,13,15,0,No,21-11-2025,30.25495849
BEN3929,CP20,Male,25,OBC,Graduate,7,1,Married,Rural,Maharashtra,Aurangabad,94104,BeautyParlor,Yes,1.8,Yes,BOI,JanDhan,LN3929_2,MicroFinance,50542,11119,10.2,9,5857,28-03-2025,23-12-2025,No,No,GeneralPurpose,Others,0,RP3929_2,9,8,1,6,2,0,0,15,5615,No,23-11-2025,30.05402198
BEN1856,CP17,Male,38,General,5th,8,3,Married,Urban,Odisha,Bhubaneswar,78653,Labour,Yes,0,Yes,ICICI,JanDhan,LN1856_1,MicroFinance,60522,12104,8.6,7,8895,01-08-2024,27-02-2025,No,Yes,GeneralPurpose,Others,0,RP1856_1,7,7,0,6,1,0,13,12,0,No,27-02-2025,29.84954025
BEN0526,CP07,Female,51,OBC,10th,5,3,Married,Urban,UP,Varanasi,222975,Labour,No,0,Yes,PNB,JanDhan,LN0526_1,MicroFinance,39123,7042,11.5,12,3466,25-12-2024,20-12-2025,No,Yes,GeneralPurpose,Others,0,RP0526_1,12,9,3,6,3,2,6,3,9780,No,21-09-2025,29.61271506
BEN2254,CP04,Male,29,OBC,Graduate,3,2,Married,Rural,Rajasthan,Udaipur,106885,Dairy,Yes,1.2,Yes,SBI,Savings,LN2254_1,MicroFinance,94701,20834,11.3,7,14043,26-09-2024,24-04-2025,No,No,GeneralPurpose,Others,0,RP2254_1,7,7,0,6,1,0,13,15,0,No,24-04-2025,29.23983356
BEN3491,CP13,Male,52,SC,12th,2,1,Married,Rural,Rajasthan,Jaipur,96729,Carpentry,Yes,0.3,Yes,Axis,JanDhan,LN3491_2,MicroFinance,69210,18686,10.7,8,9001,03-11-2023,30-06-2024,No,Yes,GeneralPurpose,Others,0,RP3491_2,8,8,0,6,2,0,12,26,0,No,30-06-2024,29.21332417
BEN2552,CP20,Male,32,OBC,Graduate,2,1,Married,Rural,Gujarat,Surat,123975,Farming,No,0.1,Yes,PNB,JanDhan,LN2552_2,EducationLoan,60529,10289,5.2,66,1056,05-01-2025,05-04-2025,No,Yes,SkillCourse,Education,0,RP2552_2,66,66,0,6,2,2,6,21,0,No,02-09-2025,29.1413694
BEN2168,CP06,Female,62,OBC,10th,6,1,Married,Urban,Gujarat,Ahmedabad,177392,Farming,No,0,Yes,Axis,JanDhan,LN2168_2,MicroFinance,67761,12196,11.3,8,8832,03-06-2023,29-01-2024,No,Yes,GeneralPurpose,Others,0,RP2168_2,8,8,0,6,2,0,11,10,0,No,29-01-2024,26.67810633
BEN2092,CP06,Female,47,SC,10th,6,3,Married,Urban,Chhattisgarh,Raipur,187702,Coaching,No,0,Yes,HDFC,JanDhan,LN2092_1,AgriLoan,62166,14298,3.4,23,2795,08-02-2025,14-10-2025,No,Yes,Equipment,Agriculture,0,RP2092_1,23,23,0,6,3,0,14,21,0,No,05-11-2025,26.26990846
BEN4141,CP15,Male,34,General,Graduate,2,0,Married,Rural,Bihar,Muzaffarpur,135014,Manufacturing,No,0.9,Yes,IndianBank,Savings,LN4141_2,MicroFinance,38345,6518,10.4,10,4019,23-09-2023,19-07-2024,No,No,GeneralPurpose,Others,0,RP4141_2,10,8,2,6,2,2,11,8,7669,No,20-05-2024,26.02332442
BEN4351,CP13,Male,28,OBC,Graduate,7,2,Married,Rural,Gujarat,Rajkot,136935,Dairy,No,0.5,Yes,Axis,JanDhan,LN4351_1,WomenEnterprise,62062,10550,4.9,27,2432,24-03-2025,23-04-2025,No,No,GeneralPurpose,Others,0,RP4351_1,27,27,0,6,1,1,13,21,0,No,20-10-2025,25.83125389
BEN4292,CP12,Male,18,OBC,12th,2,1,Single,Urban,Rajasthan,Udaipur,147791,Labour,No,0,Yes,PNB,JanDhan,LN4292_2,MicroFinance,17045,2556,9.5,8,2207,19-05-2024,14-01-2025,No,Yes,GeneralPurpose,Others,0,RP4292_2,8,7,1,6,1,1,6,23,2130,No,15-12-2024,23.36106451
BEN0544,CP14,Male,42,General,10th,2,0,Married,Rural,MP,Bhopal,72608,Farming,Yes,0.7,Yes,BankOfBaroda,JanDhan,LN0544_2,MicroFinance,50376,11082,9.2,6,8622,27-12-2024,23-05-2025,No,Yes,GeneralPurpose,Others,0,RP0544_2,6,5,1,6,0,0,9,26,0,No,26-05-2025,22.87134032
BEN4348,CP18,Male,62,OBC,10th,7,0,Married,Rural,Maharashtra,Nagpur,77339,Tailoring,Yes,0.7,Yes,BankOfBaroda,JanDhan,LN4348_1,MicroFinance,15289,3363,11,6,2630,26-05-2024,04-10-2024,No,Yes,GeneralPurpose,Others,0,RP4348_1,6,2,4,6,0,0,18,31,0,No,25-07-2024,21.66002466
BEN4003,CP12,Female,50,SC,8th,6,0,Married,Rural,Bihar,Gaya,100044,Dairy,No,0.5,Yes,Canara,Savings,LN4003_2,MicroFinance,75728,18932,10.2,6,12999,13-08-2023,01-01-2024,No,Yes,GeneralPurpose,Others,0,RP4003_2,6,5,1,6,0,0,7,8,0,No,10-01-2024,19.06946943
BEN4126,CP15,Female,18,ST,5th,2,1,Married,Urban,Maharashtra,Mumbai,58762,Trading,Yes,0,Yes,UnionBank,JanDhan,LN4126_2,HousingLoan,176286,49360,8,239,1477,09-04-2023,25-11-2042,No,Yes,GeneralPurpose,Others,0,RP4126_2,239,19,220,5,14,13,25,78,162271,Yes,30-10-2024,69.75421573
BEN1859,CP16,Female,22,OBC,5th,5,4,Single,Urban,UP,Lucknow,75525,ForestProduct,Yes,0,Yes,BankOfBaroda,Savings,LN1859_2,EducationLoan,157957,36330,3.5,61,2830,13-09-2024,17-09-2029,No,No,VocationalTraining,Education,0,RP1859_2,61,9,52,5,4,5,33,55,134651,Yes,10-06-2025,68.37876665
BEN3537,CP07,Male,62,SC,5th,8,5,Married,Rural,Jharkhand,Deoghar,89385,Coaching,Yes,1.8,Yes,BankOfBaroda,Savings,LN3537_1,HousingLoan,268155,72401,7.7,154,2746,08-04-2024,01-12-2036,Yes,No,GeneralPurpose,Others,0,RP3537_1,154,10,144,5,5,9,26,45,250742,Yes,02-02-2025,68.33103216
BEN4931,CP06,Male,18,ST,5th,6,0,Married,Urban,Jharkhand,Bokaro,91436,Manufacturing,Yes,0,Yes,Canara,JanDhan,LN4931_2,ServiceLoan,274308,68577,5.9,42,7244,18-05-2023,29-10-2026,Yes,Yes,SalonExpansion,Services,4,RP4931_2,42,11,31,5,6,19,43,70,202465,Yes,12-04-2024,68.25593676
BEN4823,CP18,Female,20,ST,10th,3,2,Married,Rural,UP,Lucknow,71873,Tailoring,Yes,1.3,Yes,SBI,Savings,LN4823_1,HousingLoan,215619,64685,8,219,1875,28-03-2023,23-03-2041,Yes,No,GeneralPurpose,Others,0,RP4823_1,219,12,207,5,7,20,26,64,203804,Yes,22-03-2024,68.17577078
BEN2090,CP01,Female,62,General,5th,6,2,Married,Urban,Jharkhand,Ranchi,72340,Trading,Yes,0,Yes,IndianBank,Savings,LN2090_1,StartupLoan,217020,49914,5,65,3818,10-10-2023,10-02-2029,Yes,Yes,GeneralPurpose,Others,0,RP2090_1,65,9,56,5,4,16,40,58,186971,Yes,06-07-2024,67.7717775
BEN3896,CP05,Male,19,OBC,8th,6,1,Married,Urban,Delhi,Central,61485,Dairy,Yes,0,Yes,IndianBank,JanDhan,LN3896_2,ServiceLoan,184455,36891,5,42,4796,19-02-2024,02-08-2027,No,No,ServiceEquipment,Services,9,RP3896_2,42,10,32,5,5,11,23,58,140537,Yes,15-12-2024,67.72618273
BEN3939,CP07,Female,62,OBC,5th,7,4,Married,Rural,UP,Lucknow,94570,Tailoring,Yes,0,Yes,HDFC,Savings,LN3939_2,AgriLoan,176088,44022,4.5,28,6636,21-12-2022,09-04-2025,No,Yes,Fertilizer,Agriculture,0,RP3939_2,28,9,19,5,4,19,29,51,119488,Yes,17-09-2023,67.44641235
BEN3881,CP02,Male,64,ST,5th,5,0,Married,Rural,Bihar,Darbhanga,71917,Tailoring,Yes,0.1,Yes,ICICI,Savings,LN3881_2,WomenEnterprise,132979,35904,5.8,29,4925,04-02-2023,23-06-2025,No,No,GeneralPurpose,Others,0,RP3881_2,29,12,17,5,7,17,44,62,77953,Yes,30-01-2024,67.31836284
BEN2675,CP01,Male,60,SC,5th,5,1,Married,Urban,Chhattisgarh,Bastar,138549,FoodBusiness,Yes,0,Yes,Axis,Savings,LN2675_1,StartupLoan,415647,103911,7,37,12522,06-12-2022,20-12-2025,Yes,Yes,GeneralPurpose,Others,0,RP2675_1,37,12,25,5,7,24,23,56,280842,Yes,01-12-2023,67.2747521
BEN0504,CP10,Male,19,SC,5th,7,4,Single,Urban,MP,Betul,49094,Carpentry,Yes,0,Yes,Canara,JanDhan,LN0504_1,VehicleLoan,147282,36820,8,24,6661,28-09-2023,17-09-2025,No,No,GeneralPurpose,Others,0,RP0504_1,24,15,9,5,10,9,28,80,55230,Yes,21-12-2024,67.1249321
BEN0851,CP16,Male,24,General,12th,4,0,Married,Urban,Maharashtra,Pune,93607,Manufacturing,Yes,0,Yes,BankOfBaroda,JanDhan,LN0851_2,StartupLoan,280821,56164,6.8,61,5457,13-06-2023,16-06-2028,Yes,Yes,GeneralPurpose,Others,0,RP0851_2,61,9,52,5,4,20,32,89,239388,Yes,09-03-2024,67.06282396
BEN4243,CP12,Female,44,SC,5th,3,2,Married,Urban,Bihar,Gaya,81397,Manufacturing,Yes,0,Yes,UnionBank,JanDhan,LN4243_1,DairyLoan,147125,41195,6.4,68,2585,06-08-2023,07-03-2029,No,Yes,CattlePurchase,Agriculture,0,RP4243_1,68,9,59,5,4,19,15,64,127652,Yes,02-05-2024,67.02251004
BEN0030,CP14,Male,20,OBC,10th,6,5,Single,Rural,Maharashtra,Nagpur,66144,BeautyParlor,Yes,0.2,Yes,UnionBank,Savings,LN0030_1,HousingLoan,198432,43655,7.8,204,1758,30-11-2022,02-09-2039,No,Yes,GeneralPurpose,Others,0,RP0030_1,204,12,192,5,7,24,15,52,186759,Yes,25-11-2023,66.9136978
BEN4735,CP11,Male,36,General,5th,7,3,Married,Rural,UP,Varanasi,60222,BeautyParlor,Yes,3,Yes,Canara,JanDhan,LN4735_2,VehicleLoan,180666,39746,6.5,39,5151,01-07-2023,13-09-2026,No,No,GeneralPurpose,Others,0,RP4735_2,39,10,29,5,5,19,22,51,134341,Yes,26-04-2024,66.47496432
BEN0063,CP05,Male,61,ST,8th,6,0,Married,Rural,MP,Indore,65004,Carpentry,Yes,1.3,Yes,UnionBank,JanDhan,LN0063_2,StartupLoan,195012,52653,6.8,62,3738,06-10-2023,08-11-2028,No,Yes,GeneralPurpose,Others,0,RP0063_2,62,13,49,5,8,13,24,55,154122,Yes,30-10-2024,66.26395249
BEN3119,CP15,Male,20,General,8th,8,0,Single,Rural,Delhi,East,72411,Manufacturing,Yes,4,Yes,BOI,Savings,LN3119_1,HousingLoan,217233,47791,8.5,236,1897,11-06-2023,29-10-2042,Yes,Yes,GeneralPurpose,Others,0,RP3119_1,236,15,221,5,10,14,31,77,203425,Yes,03-09-2024,65.70518236
BEN1001,CP08,Male,64,OBC,5th,8,3,Married,Rural,UP,Lucknow,66834,Carpentry,Yes,0.3,Yes,BOI,Savings,LN1001_2,VehicleLoan,200502,44110,7.2,55,4290,08-11-2023,15-05-2028,Yes,Yes,GeneralPurpose,Others,0,RP1001_2,55,9,46,5,4,15,44,73,167692,Yes,04-08-2024,65.55450546
BEN0633,CP11,Female,20,SC,Graduate,8,2,Single,Rural,Jharkhand,Deoghar,99787,Farming,Yes,0.1,Yes,BankOfBaroda,Savings,LN0633_2,DairyLoan,174397,52319,6.1,62,3286,25-03-2024,28-04-2029,No,No,FeedPurchase,Agriculture,0,RP0633_2,62,11,51,5,6,9,39,62,143455,Yes,18-02-2025,65.47711345
BEN3308,CP19,Male,34,SC,8th,3,1,Married,Rural,Delhi,Central,57788,Labour,Yes,0.4,Yes,HDFC,Savings,LN3308_1,StartupLoan,173364,46808,7.9,63,3370,04-03-2023,06-05-2028,No,Yes,GeneralPurpose,Others,0,RP3308_1,63,10,53,5,5,23,17,40,145845,Yes,29-12-2023,65.30827307
BEN0758,CP05,Female,19,General,10th,2,1,Single,Rural,Gujarat,Rajkot,36145,Agriculture,Yes,1.1,Yes,PNB,JanDhan,LN0758_1,StartupLoan,108435,27108,7.3,58,2224,03-03-2023,07-12-2027,No,Yes,GeneralPurpose,Others,0,RP0758_1,58,21,37,5,16,12,27,77,69174,Yes,22-11-2024,65.20542042
BEN0248,CP20,Female,41,General,8th,8,4,Married,Rural,MP,Indore,75711,Agriculture,Yes,2.3,Yes,UnionBank,JanDhan,LN0248_1,EducationLoan,112912,28228,3.6,69,1814,07-04-2023,06-12-2028,No,No,Certification,Education,0,RP0248_1,69,10,59,5,5,22,20,33,96547,Yes,01-02-2024,65.04028102
BEN4331,CP07,Female,21,ST,8th,7,5,Single,Rural,Maharashtra,Nashik,50949,Manufacturing,Yes,2.2,Yes,IndianBank,JanDhan,LN4331_2,ServiceLoan,152847,45854,6.2,57,3102,02-08-2023,07-04-2028,No,Yes,ServiceEquipment,Services,4,RP4331_2,57,16,41,5,11,12,22,60,109942,Yes,24-11-2024,64.99557289
BEN3796,CP04,Female,43,General,5th,3,0,Married,Rural,Chhattisgarh,Korba,51014,Manufacturing,Yes,0.5,Yes,HDFC,JanDhan,LN3796_1,EducationLoan,82942,20735,3.6,63,1446,09-02-2023,13-04-2028,No,No,CollegeFee,Education,0,RP3796_1,63,19,44,5,14,14,23,85,57927,Yes,01-09-2024,64.98797515
BEN1749,CP12,Female,19,SC,10th,2,1,Married,Rural,Maharashtra,Aurangabad,41116,FoodBusiness,Yes,0.8,Yes,HDFC,JanDhan,LN1749_2,DairyLoan,123348,37004,5.7,57,2475,25-10-2023,30-06-2028,No,Yes,Infrastructure,Agriculture,0,RP1749_2,57,12,45,5,7,13,38,46,97380,Yes,19-10-2024,64.96270308
BEN0158,CP03,Female,37,General,5th,2,1,Married,Rural,Jharkhand,Dhanbad,55269,ForestProduct,Yes,0.5,Yes,ICICI,Savings,LN0158_1,StartupLoan,165807,41451,6,69,2847,11-07-2024,12-03-2030,No,No,GeneralPurpose,Others,0,RP0158_1,69,9,60,5,4,7,20,43,144180,Yes,07-04-2025,64.95287593
BEN0276,CP13,Female,29,General,10th,7,3,Married,Urban,Chhattisgarh,Korba,78259,Carpentry,Yes,0,Yes,ICICI,Savings,LN0276_2,VehicleLoan,234777,53998,7.6,52,5313,27-01-2023,06-05-2027,Yes,Yes,GeneralPurpose,Others,0,RP0276_2,52,13,39,5,8,21,20,88,176082,Yes,21-02-2024,64.95123499
BEN4875,CP10,Male,52,OBC,5th,4,3,Married,Rural,Chhattisgarh,Bilaspur,67649,Trading,Yes,0,Yes,Axis,JanDhan,LN4875_2,StartupLoan,202947,44648,7.6,79,3272,27-06-2024,23-12-2030,Yes,Yes,GeneralPurpose,Others,0,RP4875_2,79,9,70,5,4,8,24,50,179826,Yes,24-03-2025,64.69701558
BEN1005,CP10,Female,23,OBC,8th,8,5,Single,Rural,Chhattisgarh,Bastar,59862,Tailoring,Yes,0.7,Yes,Axis,JanDhan,LN1005_1,EducationLoan,86552,21638,4.9,53,1819,28-07-2024,04-12-2028,No,No,CollegeFee,Education,0,RP1005_1,53,10,43,5,5,6,23,87,70221,Yes,24-05-2025,64.52378952
BEN4472,CP19,Male,38,SC,5th,3,1,Married,Rural,Odisha,Cuttack,42997,Coaching,Yes,4.4,Yes,BOI,JanDhan,LN4472_2,AgriLoan,107372,28990,3.8,44,2618,30-08-2023,11-04-2027,No,No,Fertilizer,Agriculture,0,RP4472_2,44,12,32,5,7,15,20,42,78088,Yes,24-08-2024,64.50142693
BEN2815,CP06,Male,22,OBC,10th,2,1,Married,Rural,Chhattisgarh,Durg,47597,BeautyParlor,Yes,0,Yes,Axis,JanDhan,LN2815_1,AgriLoan,142791,31414,5,23,6523,04-11-2023,24-09-2025,No,Yes,IrrigationSetup,Agriculture,0,RP2815_1,23,10,13,5,5,13,30,49,80707,Yes,30-08-2024,64.40065695
BEN3810,CP20,Male,46,OBC,10th,8,0,Married,Rural,Odisha,Puri,91338,Agriculture,Yes,0.3,Yes,HDFC,JanDhan,LN3810_2,EducationLoan,166132,36549,5.2,43,4243,12-08-2023,22-02-2027,No,No,CollegeFee,Education,0,RP3810_2,43,10,33,5,5,17,23,77,127496,Yes,07-06-2024,64.3131379
BEN4418,CP17,Male,38,OBC,8th,3,0,Married,Urban,Chhattisgarh,Korba,141368,Dairy,Yes,0,Yes,PNB,JanDhan,LN4418_2,VehicleLoan,218788,43757,6.5,48,5188,27-11-2022,06-11-2026,Yes,Yes,GeneralPurpose,Others,0,RP4418_2,48,16,32,5,11,20,27,83,145858,Yes,21-03-2024,64.27078915
BEN3841,CP19,Female,48,OBC,5th,7,3,Married,Rural,Jharkhand,Ranchi,70657,Farming,Yes,1.4,Yes,BankOfBaroda,JanDhan,LN3841_2,VehicleLoan,169430,42357,8.5,43,4584,23-06-2023,03-01-2027,No,Yes,GeneralPurpose,Others,0,RP3841_2,43,15,28,5,10,14,21,89,110326,Yes,15-09-2024,64.14045892
BEN4347,CP16,Female,42,SC,8th,2,1,Married,Rural,Gujarat,Vadodara,60234,Trading,Yes,1.3,Yes,ICICI,Savings,LN4347_1,AgriLoan,180702,54210,3.1,42,4545,30-04-2023,11-10-2026,No,No,IrrigationSetup,Agriculture,0,RP4347_1,42,13,29,5,8,18,18,74,124770,Yes,24-05-2024,64.10115016
BEN0094,CP18,Female,51,ST,5th,7,3,Married,Rural,Bihar,Muzaffarpur,83702,Trading,Yes,4.8,Yes,ICICI,Savings,LN0094_2,DairyLoan,184289,55286,5.5,62,3421,17-09-2023,20-10-2028,No,Yes,DairyEquipment,Agriculture,0,RP0094_2,62,12,50,5,7,14,24,65,148620,Yes,11-09-2024,64.03357441
BEN2032,CP13,Male,47,SC,5th,7,4,Married,Rural,Maharashtra,Pune,74920,ForestProduct,Yes,5.5,Yes,IndianBank,Savings,LN2032_2,WomenEnterprise,147444,39809,5.7,29,5454,04-05-2023,20-09-2025,No,No,GeneralPurpose,Others,0,RP2032_2,29,13,16,5,8,16,17,32,81348,Yes,28-05-2024,63.93183865
BEN3401,CP09,Female,19,OBC,12th,2,1,Married,Rural,MP,Bhopal,85834,Carpentry,Yes,0.4,Yes,Axis,Savings,LN3401_2,WomenEnterprise,198499,49624,5.1,28,7534,11-10-2023,28-01-2026,No,No,GeneralPurpose,Others,0,RP3401_2,28,11,17,5,6,14,38,42,120517,Yes,05-09-2024,63.9106828
BEN3028,CP17,Female,32,OBC,8th,7,5,Married,Urban,Chhattisgarh,Bilaspur,123113,Dairy,Yes,0,Yes,SBI,JanDhan,LN3028_1,HousingLoan,369339,84947,8,130,4256,11-08-2024,16-04-2035,Yes,Yes,GeneralPurpose,Others,0,RP3028_1,130,10,120,5,5,5,16,52,340928,Yes,07-06-2025,63.90638879
BEN0191,CP13,Female,32,OBC,10th,2,0,Married,Urban,Maharashtra,Pune,171632,Coaching,Yes,0,Yes,IndianBank,Savings,LN0191_2,HousingLoan,514896,118426,6.8,186,4485,09-08-2023,18-11-2038,Yes,Yes,GeneralPurpose,Others,0,RP0191_2,186,16,170,5,11,11,44,38,470603,Yes,01-12-2024,63.90267048
BEN2810,CP18,Male,60,OBC,5th,3,2,Married,Rural,MP,Gwalior,52511,FoodBusiness,Yes,1.6,Yes,SBI,Savings,LN2810_2,ServiceLoan,157533,34657,4.9,54,3256,14-02-2023,23-07-2027,No,Yes,Technology,Services,2,RP2810_2,54,11,43,5,6,22,34,82,125442,Yes,10-01-2024,63.90085772
BEN1622,CP09,Female,55,ST,5th,4,1,Married,Rural,UP,Kanpur,75816,Farming,Yes,4.6,Yes,Axis,JanDhan,LN1622_1,HousingLoan,227448,68234,7.9,130,2609,15-09-2023,20-05-2034,Yes,Yes,GeneralPurpose,Others,0,RP1622_1,130,14,116,5,9,12,44,89,202953,Yes,08-11-2024,63.75316996
BEN3162,CP16,Male,64,General,8th,2,1,Married,Urban,Odisha,Bhubaneswar,127207,Labour,No,0,Yes,ICICI,Savings,LN3162_1,HousingLoan,381621,57243,7.4,170,3629,17-01-2024,03-01-2038,Yes,No,GeneralPurpose,Others,0,RP3162_1,170,11,159,5,6,11,26,62,356927,Yes,12-12-2024,63.74507311
BEN2166,CP08,Female,57,ST,5th,3,0,Married,Urban,Delhi,South,150232,Manufacturing,Yes,0,Yes,BankOfBaroda,Savings,LN2166_1,ServiceLoan,238188,66692,5.9,43,6158,19-02-2023,01-09-2026,Yes,Yes,OfficeSetup,Services,8,RP2166_1,43,21,22,5,16,12,35,32,121863,Yes,10-11-2024,63.74201447
