beneficiary_id,income_category,household_size,months_present_count,units_consumed_mean,units_consumed_median,units_consumed_mode,units_consumed_std,units_consumed_max,units_consumed_min,electricitybilling_amount_mean,electricitybilling_amount_median,electricitybilling_amount_mode,electricitybilling_amount_std,electricitybilling_amount_max,electricitybilling_amount_min,gas_refill_amt_mean,gas_refill_amt_median,gas_refill_amt_mode,gas_refill_amt_std,gas_refill_amt_max,gas_refill_amt_min,gas_refill_subsidy_amt_mean,gas_refill_subsidy_amt_median,gas_refill_subsidy_amt_mode,gas_refill_subsidy_amt_std,gas_refill_subsidy_amt_max,gas_refill_subsidy_amt_min,mobilerechargeamount_mean,mobilerechargeamount_median,mobilerechargeamount_mode,mobilerechargeamount_std,mobilerechargeamount_max,mobilerechargeamount_min,mobile_recharge_number,data_confidence_score,timestamp,units_per_capita,electricity_bill_per_capita,gas_bill_per_capita,mobile_bill_per_capita,cost_per_unit_electricity,subsidy_ratio,average_recharge_value,total_monthly_utility_spend,electricity_cv,mobile_cv,is_data_rich,missing_electricity,missing_gas,missing_mobile,interaction_elec_hh
BEN_12648,High,5,5,541.08,583.68,500.33,83.06,881.45,245.13,5112.62,4852.49,6010.11,1056.98,7419.01,2371.36,1050.05,1050.05,1050.05,105.01,1133.05,989.05,0,0,0,0,0,0,2031,2022.09,1857.19,529.22,2841.31,1206.66,2,100.0,2023-09-06,108.22,1022.52,210.01,406.2,9.45,0.0,2031,8193.68,0.15,0.26,1,0,0,1,2705.38
BEN_29883,Medium,7,4,98.0,95.41,105.59,32.44,192.72,77.66,1205.21,1233.33,1144.93,327.44,1701.66,911.06,1169.13,1169.13,1169.13,116.91,1206.13,1075.13,0,0,0,0,0,0,3193,3198.55,3200.14,829.64,6000.49,2191.24,2,87.65,2023-06-09,14.0,172.17,167.02,456.14,12.3,0.0,3193,5567.34,0.33,0.26,1,1,0,1,686.01
BEN_03050,High,5,4,351.6,322.5,285.78,75.61,492.64,256.95,2086.17,1916.53,2360.6,623.42,2995.98,1349.48,1095.87,1095.87,1095.87,109.59,1157.87,1012.87,0,0,0,0,0,0,666,707.21,690.81,169.01,1183.19,298.13,3,94.01,2024-03-11,70.32,417.23,219.17,133.2,5.93,0.0,666,3848.03,0.22,0.25,1,1,1,0,1758.0
BEN_28357,High,4,3,671.87,624.29,720.91,199.62,1071.95,408.61,4016.09,4199.53,4303.77,1088.76,4973.56,1984.93,858.27,858.27,858.27,85.83,935.27,772.27,223,223,223,30,223,223,731,666.95,596.82,181.69,1075.7,535.5,1,88.11,2023-06-15,167.97,1004.02,214.57,182.75,5.98,0.26,731,5605.36,0.3,0.25,0,2,1,2,2687.48
BEN_27651,Low,2,5,134.61,145.98,148.38,40.47,206.67,71.5,632.26,580.11,556.0,165.5,876.51,450.22,800.78,800.78,800.78,80.08,829.78,734.78,299,299,299,30,299,299,311,340.7,275.24,107.48,578.68,127.38,2,97.16,2023-01-10,67.31,316.13,400.39,155.5,4.7,0.37,311,1744.04,0.3,0.35,1,0,2,1,269.23
BEN_17514,High,6,5,355.36,381.0,286.44,130.39,629.39,187.32,2809.8,2630.49,3027.43,526.52,5455.52,1555.21,901.04,901.04,901.04,90.1,935.04,826.04,0,0,0,0,0,0,1914,1847.77,1903.85,619.61,3164.39,1508.94,2,100.0,2022-12-20,59.23,468.3,150.17,319.0,7.91,0.0,1914,5624.84,0.37,0.32,1,0,1,1,2132.18
BEN_23408,High,3,4,113.84,111.17,114.74,38.46,209.01,62.49,1167.15,1254.76,1296.31,166.09,1573.57,833.44,1159.73,1159.73,1159.73,115.97,1241.73,1133.73,413,413,413,30,413,413,1634,1652.56,1821.21,333.49,3215.26,990.49,2,100.0,2023-04-15,37.95,389.05,386.58,544.67,10.25,0.36,1634,3960.88,0.34,0.2,1,1,0,0,341.53
BEN_05133,Medium,6,4,328.62,355.43,306.08,124.18,423.55,208.33,2375.94,2177.49,2355.79,396.08,3174.37,1227.47,851.72,851.72,851.72,85.17,926.72,828.72,153,153,153,30,153,153,673,713.02,627.22,163.15,914.94,436.46,2,96.5,2023-03-26,54.77,395.99,141.95,112.17,7.23,0.18,673,3900.66,0.38,0.24,1,1,0,1,1971.7
BEN_21448,Medium,5,5,82.63,79.98,90.02,14.14,115.93,34.71,403.07,419.44,427.89,94.54,674.81,246.3,880.33,880.33,880.33,88.03,942.33,833.33,224,224,224,30,224,224,853,932.8,1002.89,276.91,1054.66,487.42,3,100.0,2023-08-06,16.53,80.61,176.07,170.6,4.88,0.25,853,2136.4,0.17,0.32,1,0,1,2,413.13
BEN_23864,Medium,2,3,127.46,120.38,104.88,34.0,227.29,89.5,748.9,736.73,861.2,210.66,1088.11,439.75,760.18,760.18,760.18,76.02,824.18,711.18,0,0,0,0,0,0,596,578.17,580.92,131.16,770.53,260.59,1,92.61,2023-04-07,63.73,374.45,380.09,298.0,5.88,0.0,596,2105.07,0.27,0.22,0,2,2,0,254.93
BEN_26164,Medium,7,2,304.68,330.89,319.66,76.39,491.02,216.82,2863.79,2696.46,2307.19,560.27,3810.67,1405.77,751.19,751.19,751.19,75.12,772.19,659.19,0,0,0,0,0,0,563,560.23,656.71,126.97,781.97,272.02,3,94.04,2023-06-24,43.53,409.11,107.31,80.43,9.4,0.0,563,4177.98,0.25,0.23,0,3,0,0,2132.78
BEN_15623,Medium,4,3,205.43,204.81,169.1,36.5,355.78,140.33,1427.05,1399.77,1463.39,285.94,2675.9,856.32,1163.36,1163.36,1163.36,116.34,1246.36,1093.36,0,0,0,0,0,0,638,658.94,669.28,142.67,895.43,445.2,4,78.65,2023-06-05,51.36,356.76,290.84,159.5,6.95,0.0,638,3228.4,0.18,0.22,0,2,0,1,821.71
BEN_02433,Low,4,3,155.67,146.8,127.43,24.37,261.51,67.0,1252.12,1168.52,1215.44,364.87,2398.19,781.36,1169.61,1169.61,1169.61,116.96,1231.61,1143.61,397,397,397,30,397,397,370,350.49,308.85,106.11,532.99,264.17,1,76.5,2023-11-26,38.92,313.03,292.4,92.5,8.04,0.34,370,2791.73,0.16,0.29,0,2,2,1,622.67
BEN_16154,Low,5,5,152.62,152.75,149.43,53.57,222.62,97.16,1143.79,1202.93,1318.53,297.14,1404.75,587.92,980.54,980.54,980.54,98.05,1075.54,930.54,396,396,396,30,396,396,397,390.45,343.98,100.6,779.59,184.94,1,83.52,2024-02-24,30.52,228.76,196.11,79.4,7.49,0.4,397,2521.33,0.35,0.25,1,0,2,0,763.08
BEN_06423,Medium,3,4,60.97,64.74,54.09,18.21,98.74,24.85,394.67,401.5,375.7,80.01,562.55,274.14,907.94,907.94,907.94,90.79,950.94,814.94,0,0,0,0,0,0,3422,3341.73,3547.16,787.2,5684.94,2499.9,2,81.31,2022-12-29,20.32,131.56,302.65,1140.67,6.47,0.0,3422,4724.61,0.3,0.23,1,1,1,1,182.91
BEN_08512,Low,7,2,205.55,196.93,243.88,52.21,383.36,102.33,1212.45,1151.5,1163.39,203.44,2171.49,948.43,1092.46,1092.46,1092.46,109.25,1176.46,1056.46,366,366,366,30,366,366,298,289.05,322.78,81.29,374.21,143.28,3,65.42,2023-02-06,29.36,173.21,156.07,42.57,5.9,0.34,298,2602.91,0.25,0.27,0,3,1,3,1438.85
BEN_29800,Medium,6,5,315.44,296.77,299.01,50.98,576.84,200.72,1422.36,1491.18,1227.43,358.48,2544.21,984.43,1015.24,1015.24,1015.24,101.52,1057.24,949.24,440,440,440,30,440,440,497,523.75,499.48,196.07,976.93,254.35,2,80.95,2023-01-17,52.57,237.06,169.21,82.83,4.51,0.43,497,2934.6,0.16,0.39,1,0,1,1,1892.63
BEN_31231,Medium,6,4,115.18,108.09,105.61,29.34,189.0,53.18,1076.93,974.5,1083.56,129.46,1955.29,446.06,1049.03,1049.03,1049.03,104.9,1105.03,961.03,0,0,0,0,0,0,2671,2615.78,2426.55,929.04,3546.65,2065.09,1,87.71,2023-02-08,19.2,179.49,174.84,445.17,9.35,0.0,2671,4796.96,0.25,0.35,1,1,0,1,691.08
BEN_32276,High,7,4,173.86,169.97,181.6,56.41,271.17,115.59,819.06,835.14,748.9,90.22,1025.12,610.36,1252.64,1252.64,1252.64,125.26,1276.64,1184.64,0,0,0,0,0,0,1628,1552.72,1323.79,422.49,2721.28,1150.88,3,94.2,2023-03-12,24.84,117.01,178.95,232.57,4.71,0.0,1628,3699.7,0.32,0.26,1,1,1,3,1217.05
BEN_00033,Low,3,4,172.12,189.06,201.43,39.72,271.03,137.05,1222.24,1179.9,1175.39,252.61,2005.23,613.94,907.45,907.45,907.45,90.75,991.45,810.45,300,300,300,30,300,300,234,230.27,245.91,91.61,420.69,119.39,4,61.83,2024-03-10,57.37,407.41,302.48,78.0,7.1,0.33,234,2363.69,0.23,0.39,1,1,1,2,516.35
BEN_29324,Medium,5,4,123.49,125.1,138.03,49.34,172.38,57.25,1279.67,1388.38,1224.27,292.55,1747.06,767.78,1109.9,1109.9,1109.9,110.99,1138.9,1045.9,0,0,0,0,0,0,566,609.86,529.39,220.36,762.31,295.65,2,88.6,2023-03-24,24.7,255.93,221.98,113.2,10.36,0.0,566,2955.56,0.4,0.39,1,1,1,0,617.46
BEN_02919,Medium,4,5,248.18,246.85,219.74,91.59,425.34,148.17,1449.63,1533.59,1402.61,346.67,2002.68,591.34,1161.44,1161.44,1161.44,116.14,1252.44,1132.44,0,0,0,0,0,0,800,763.32,742.32,179.48,1077.31,583.93,2,88.1,2023-02-21,62.04,362.41,290.36,200.0,5.84,0.0,800,3411.07,0.37,0.22,1,0,0,1,992.71
BEN_10799,Medium,5,4,302.85,319.19,244.64,87.25,449.05,165.46,2040.72,2238.42,2211.63,230.97,3028.7,831.53,1119.46,1119.46,1119.46,111.95,1217.46,1047.46,0,0,0,0,0,0,826,858.78,747.45,170.93,1614.91,587.81,1,92.78,2024-03-18,60.57,408.14,223.89,165.2,6.74,0.0,826,3986.18,0.29,0.21,1,1,1,0,1514.27
BEN_15269,Medium,2,4,463.98,468.76,393.79,80.5,787.58,368.63,2648.42,2541.8,2601.49,412.2,5042.2,1927.28,983.92,983.92,983.92,98.39,1060.92,903.92,249,249,249,30,249,249,275,265.99,312.03,85.09,487.8,216.84,4,83.43,2023-05-14,231.99,1324.21,491.96,137.5,5.71,0.25,275,3907.34,0.17,0.31,1,1,3,1,927.96
BEN_05555,Low,4,5,82.06,84.43,89.07,25.97,150.92,51.36,479.7,522.18,442.02,94.74,627.03,221.57,1085.85,1085.85,1085.85,108.59,1110.85,1039.85,0,0,0,0,0,0,306,300.84,258.44,81.12,465.29,232.64,4,100.0,2023-07-03,20.51,119.93,271.46,76.5,5.85,0.0,306,1871.55,0.32,0.27,1,0,1,1,328.22
BEN_13160,Low,3,5,110.07,118.92,100.57,42.24,214.15,53.03,956.28,908.0,930.56,150.99,1208.02,740.26,1014.18,1014.18,1014.18,101.42,1044.18,963.18,233,233,233,30,233,233,302,314.78,251.9,103.26,462.01,183.91,4,100.0,2023-07-17,36.69,318.76,338.06,100.67,8.69,0.23,302,2272.46,0.38,0.34,1,0,2,0,330.22
BEN_06035,High,3,3,110.78,106.58,113.43,33.24,148.25,81.1,533.36,520.39,626.15,129.4,1005.68,425.3,735.41,735.41,735.41,73.54,770.41,680.41,0,0,0,0,0,0,1980,1920.95,2089.01,505.66,2587.84,937.27,1,89.3,2023-08-05,36.93,177.79,245.14,660.0,4.81,0.0,1980,3248.76,0.3,0.26,0,2,1,1,332.35
BEN_02534,Medium,6,1,300.71,300.71,300.71,0.0,300.71,300.71,1783.86,1783.86,1783.86,0.0,1783.86,1783.86,1070.82,1070.82,1070.82,107.08,1153.82,1035.82,0,0,0,0,0,0,3115,3326.71,3735.64,893.35,6089.97,1422.88,1,89.42,2023-04-06,50.12,297.31,178.47,519.17,5.93,0.0,3115,5969.68,0.0,0.29,0,4,1,0,1804.27
BEN_16402,Medium,5,4,358.93,342.04,387.96,140.59,554.26,185.44,1221.64,1119.1,979.22,274.5,1665.52,881.94,691.11,691.11,691.11,69.11,776.11,605.11,218,218,218,30,218,218,594,558.88,486.42,136.26,748.74,320.35,2,100.0,2023-08-09,71.79,244.33,138.22,118.8,3.4,0.32,594,2506.76,0.39,0.23,1,1,0,1,1794.63
BEN_06461,Medium,6,3,122.04,122.44,141.99,24.32,238.16,52.15,913.22,896.27,967.6,172.64,1376.95,697.2,1196.16,1196.16,1196.16,119.62,1273.16,1132.16,233,233,233,30,233,233,632,658.12,590.65,198.54,961.79,466.95,3,73.77,2022-12-25,20.34,152.2,199.36,105.33,7.48,0.19,632,2741.39,0.2,0.31,0,2,3,3,732.24
BEN_25379,Medium,6,4,70.25,74.43,58.29,16.57,138.93,42.45,376.93,412.85,436.34,62.91,714.55,261.41,1164.36,1164.36,1164.36,116.44,1212.36,1085.36,416,416,416,30,416,416,350,370.96,300.65,115.7,581.19,233.58,3,97.04,2023-09-09,11.71,62.82,194.06,58.33,5.37,0.36,350,1891.29,0.24,0.33,1,1,1,1,421.52
BEN_20843,High,6,5,116.43,119.82,125.47,22.81,170.5,54.95,800.7,817.77,870.23,163.07,1481.07,348.73,811.83,811.83,811.83,81.18,888.83,772.83,0,0,0,0,0,0,1784,1791.11,2090.49,542.7,2575.96,1369.06,4,91.49,2023-05-11,19.4,133.45,135.31,297.33,6.88,0.0,1784,3396.53,0.2,0.3,1,0,3,2,698.57
BEN_21191,Medium,4,5,138.26,149.16,156.42,47.09,210.99,58.62,970.58,972.67,1058.79,156.4,1349.89,451.34,932.48,932.48,932.48,93.25,1023.48,854.48,367,367,367,30,367,367,2024,2149.99,1762.98,598.44,3825.23,824.74,2,96.05,2023-05-25,34.57,242.65,233.12,506.0,7.02,0.39,2024,3927.06,0.34,0.3,1,0,0,0,553.06
BEN_12039,High,6,5,346.63,317.89,367.76,59.18,621.3,268.15,1384.82,1339.45,1332.26,259.37,2094.09,783.99,1136.55,1136.55,1136.55,113.65,1175.55,1049.55,0,0,0,0,0,0,1889,2051.11,1809.17,494.37,2383.32,1178.38,4,98.47,2024-05-11,57.77,230.8,189.42,314.83,4.0,0.0,1889,4410.37,0.17,0.26,1,0,0,1,2079.76
BEN_09478,Low,2,4,105.13,114.39,95.15,36.22,174.27,72.04,1126.58,1071.82,1350.78,156.27,1489.37,621.43,863.51,863.51,863.51,0.0,863.51,863.51,178,178,178,0,178,178,345,374.5,402.67,77.85,452.05,189.67,1,82.19,2023-03-24,52.56,563.29,431.75,172.5,10.72,0.21,345,2335.09,0.34,0.23,1,1,4,2,210.25
BEN_24421,High,7,3,467.4,458.19,446.5,121.05,760.73,249.41,3103.98,2901.87,3698.49,412.93,5865.26,2118.96,1009.58,1009.58,1009.58,100.96,1060.58,965.58,0,0,0,0,0,0,869,923.43,745.25,328.93,1588.62,653.32,3,81.98,2022-12-31,66.77,443.43,144.23,124.14,6.64,0.0,869,4982.56,0.26,0.38,0,2,0,0,3271.81
BEN_08257,Low,1,3,214.19,206.55,205.19,37.18,268.53,136.9,1502.86,1461.51,1308.21,197.41,2196.79,1077.36,748.72,748.72,748.72,74.87,842.72,716.72,0,0,0,0,0,0,236,213.82,272.77,73.12,383.65,181.86,4,93.72,2024-03-26,214.19,1502.86,748.72,236.0,7.02,0.0,236,2487.59,0.17,0.31,0,2,1,0,214.19
BEN_29239,High,6,5,467.92,436.64,386.59,73.07,917.28,229.95,1690.09,1599.25,1544.5,212.98,2834.81,811.82,986.16,986.16,986.16,98.62,1031.16,923.16,0,0,0,0,0,0,661,643.41,640.25,148.78,1288.73,483.44,2,87.55,2023-03-09,77.99,281.68,164.36,110.17,3.61,0.0,661,3337.25,0.16,0.23,1,0,2,3,2807.51
BEN_31734,Medium,4,2,148.59,153.82,171.07,35.84,198.67,87.54,696.29,698.25,565.79,129.11,982.47,394.52,1293.09,1293.09,1293.09,129.31,1340.09,1208.09,0,0,0,0,0,0,646,586.78,680.68,224.14,861.17,273.24,1,83.56,2023-04-04,37.15,174.07,323.27,161.5,4.69,0.0,646,2635.39,0.24,0.35,0,3,1,2,594.37
BEN_05731,Low,7,3,140.2,141.2,129.43,28.37,242.08,99.3,837.52,851.2,958.4,228.24,1252.26,394.36,1000.29,1000.29,1000.29,100.03,1056.29,928.29,238,238,238,30,238,238,176,172.52,209.82,52.67,221.16,81.35,3,71.14,2024-01-29,20.03,119.65,142.9,25.14,5.97,0.24,176,2013.81,0.2,0.3,0,2,1,2,981.42
BEN_12128,Medium,2,3,253.9,238.01,225.7,45.52,351.58,106.99,973.19,971.71,888.19,286.71,1217.36,676.66,980.37,980.37,980.37,98.04,1062.37,918.37,216,216,216,30,216,216,704,655.6,709.93,165.76,894.23,507.66,3,70.65,2023-06-11,126.95,486.6,490.18,352.0,3.83,0.22,704,2657.56,0.18,0.24,0,2,2,0,507.79
BEN_27227,Medium,7,5,165.14,152.22,141.83,52.69,261.11,73.06,1613.18,1515.71,1935.7,421.44,2146.21,1025.09,800.77,800.77,800.77,80.08,866.77,715.77,0,0,0,0,0,0,616,616.0,616.0,0.0,616.0,616.0,4,92.73,2022-12-11,23.59,230.45,114.4,88.0,9.77,0.0,616,3029.95,0.32,0.0,1,0,1,4,1155.97
BEN_04591,Medium,6,5,153.58,150.82,175.76,42.33,283.69,87.3,1028.98,1058.95,966.58,190.07,1505.29,586.39,1053.93,1053.93,1053.93,105.39,1139.93,1033.93,0,0,0,0,0,0,606,602.09,703.68,171.31,1166.14,356.14,1,88.0,2023-09-16,25.6,171.5,175.66,101.0,6.7,0.0,606,2688.91,0.28,0.28,1,0,2,0,921.46
BEN_13079,High,2,4,151.22,146.85,156.55,52.72,234.21,65.84,1481.64,1616.05,1563.64,381.15,1924.01,693.21,1008.51,1008.51,1008.51,100.85,1105.51,964.51,233,233,233,30,233,233,1314,1304.75,1316.43,353.9,1962.24,763.31,1,81.77,2023-09-05,75.61,740.82,504.25,657.0,9.8,0.23,1314,3804.15,0.35,0.27,1,1,1,0,302.43
BEN_16619,High,3,3,270.87,247.02,258.35,82.17,439.37,139.22,731.94,795.83,759.64,114.47,1274.38,551.21,794.28,794.28,794.28,79.43,856.28,756.28,0,0,0,0,0,0,548,547.77,648.17,156.61,661.03,295.58,4,84.79,2024-06-28,90.29,243.98,264.76,182.67,2.7,0.0,548,2074.22,0.3,0.29,0,2,1,3,812.61
BEN_10880,Low,3,5,131.47,123.45,140.34,22.02,200.71,97.08,920.96,928.96,931.82,271.64,1634.47,655.41,729.27,729.27,729.27,72.93,764.27,666.27,338,338,338,30,338,338,236,223.05,245.51,57.68,380.67,159.15,1,94.05,2023-04-02,43.82,306.99,243.09,78.67,7.01,0.46,236,1886.23,0.17,0.24,1,0,1,2,394.4
BEN_10469,High,6,5,442.71,442.6,480.35,171.38,867.06,236.06,4169.83,4201.98,4585.85,698.8,8291.33,2000.03,1202.59,1202.59,1202.59,120.26,1250.59,1173.59,0,0,0,0,0,0,1697,1651.89,1625.76,544.66,2970.15,850.78,2,95.84,2023-02-19,73.78,694.97,200.43,282.83,9.42,0.0,1697,7069.42,0.39,0.32,1,0,1,0,2656.25
BEN_26078,Medium,5,5,243.41,222.48,231.65,59.36,338.83,145.85,1384.19,1361.62,1459.22,353.87,1893.75,937.75,1239.37,1239.37,1239.37,123.94,1318.37,1148.37,449,449,449,30,449,449,2616,2671.99,2613.31,591.52,3720.98,1989.61,2,100.0,2023-07-25,48.68,276.84,247.87,523.2,5.69,0.36,2616,5239.56,0.24,0.23,1,0,0,0,1217.05
BEN_05851,High,3,3,473.08,463.57,473.32,74.06,798.97,259.28,2286.65,2421.88,2271.79,558.24,4010.73,1231.06,1025.53,1025.53,1025.53,102.55,1090.53,976.53,0,0,0,0,0,0,526,572.48,572.31,171.91,892.22,390.29,4,81.52,2023-07-04,157.69,762.22,341.84,175.33,4.83,0.0,526,3838.19,0.16,0.33,0,2,1,2,1419.23
BEN_32560,Low,4,5,178.57,182.0,170.59,38.76,248.42,121.46,1883.05,1741.29,1529.31,213.15,3036.14,1453.35,875.47,875.47,875.47,87.55,900.47,834.47,381,381,381,30,381,381,356,356.55,414.6,108.48,456.71,204.45,4,92.48,2022-12-25,44.64,470.76,218.87,89.0,10.55,0.44,356,3114.52,0.22,0.3,1,0,1,1,714.27
BEN_13406,Low,3,5,94.23,95.62,84.47,30.58,170.72,46.86,618.56,600.42,692.34,154.87,769.21,486.04,1129.36,1129.36,1129.36,112.94,1196.36,1080.36,418,418,418,30,418,418,209,214.68,239.49,66.42,313.9,151.59,4,93.78,2023-04-18,31.41,206.19,376.45,69.67,6.56,0.37,209,1956.91,0.32,0.32,1,0,2,0,282.7
BEN_11817,Low,5,5,62.0,61.48,53.35,23.19,88.84,31.23,466.5,433.22,446.55,68.39,876.48,219.79,1187.41,1187.41,1187.41,118.74,1270.41,1133.41,341,341,341,30,341,341,3443,3237.89,3274.85,863.97,5914.15,2512.5,1,100.0,2023-04-19,12.4,93.3,237.48,688.6,7.52,0.29,3443,5096.91,0.37,0.25,1,0,0,0,310.01
BEN_19842,Low,5,5,47.71,47.66,44.51,9.24,83.78,36.46,433.98,470.77,401.46,106.06,608.23,327.87,815.82,815.82,815.82,81.58,898.82,725.82,226,226,226,30,226,226,352,330.15,344.33,101.48,620.09,262.14,3,100.0,2023-02-13,9.54,86.8,163.16,70.4,9.1,0.28,352,1601.8,0.19,0.29,1,0,1,0,238.56
BEN_12800,Low,5,4,148.66,145.7,142.0,54.97,212.99,117.19,1169.43,1106.41,1252.2,132.76,2320.08,497.59,923.06,923.06,923.06,92.31,959.06,855.06,398,398,398,30,398,398,3267,2961.05,2807.62,812.74,4784.79,2551.04,1,100.0,2023-06-01,29.73,233.89,184.61,653.4,7.87,0.43,3267,5359.49,0.37,0.25,1,1,3,3,743.32
BEN_00015,Medium,2,2,123.85,116.18,141.68,29.83,204.47,74.64,815.92,743.88,943.31,124.93,1168.78,458.5,1195.98,1195.98,1195.98,119.6,1274.98,1104.98,178,178,178,30,178,178,803,855.19,838.74,295.37,1206.25,492.96,2,71.38,2023-08-14,61.93,407.96,597.99,401.5,6.59,0.15,803,2814.89,0.24,0.37,0,3,1,2,247.71
BEN_08488,Low,2,4,144.1,137.41,156.53,45.28,188.0,96.57,644.89,632.29,673.61,123.48,1029.47,515.87,1132.53,1132.53,1132.53,113.25,1227.53,1059.53,195,195,195,30,195,195,223,223.0,223.0,0.0,223.0,223.0,3,86.56,2023-08-17,72.05,322.45,566.27,111.5,4.48,0.17,223,2000.42,0.31,0.0,1,1,0,4,288.19
BEN_02498,Medium,7,3,191.64,193.1,227.17,52.17,311.27,132.04,979.97,941.4,1080.97,168.49,1697.06,427.89,999.49,999.49,999.49,99.95,1067.49,978.49,0,0,0,0,0,0,2956,3061.21,3359.11,1127.69,5826.89,1638.6,1,76.17,2023-07-23,27.38,140.0,142.78,422.29,5.11,0.0,2956,4935.46,0.27,0.38,0,2,1,3,1341.45
BEN_16635,Medium,5,5,340.34,329.17,330.91,113.44,553.28,141.51,2200.9,2159.77,2065.69,648.11,2734.24,1389.74,916.65,916.65,916.65,91.66,976.65,861.65,404,404,404,30,404,404,3145,3145.0,3145.0,0.0,3145.0,3145.0,3,79.31,2023-07-25,68.07,440.18,183.33,629.0,6.47,0.44,3145,6262.55,0.33,0.0,1,0,1,4,1701.72
BEN_22289,Low,7,5,195.58,211.6,157.35,69.02,340.24,89.49,2118.65,2123.97,2118.31,444.21,2823.77,1421.74,786.94,786.94,786.94,78.69,883.94,693.94,0,0,0,0,0,0,2861,3023.81,2982.77,1104.4,5066.39,1531.28,3,95.71,2023-01-11,27.94,302.66,112.42,408.71,10.83,0.0,2861,5766.59,0.35,0.39,1,0,0,0,1369.09
BEN_08519,Low,7,5,166.99,156.36,138.75,48.8,333.6,115.08,1375.79,1306.99,1235.46,371.68,1933.69,701.7,828.1,828.1,828.1,82.81,925.1,760.1,0,0,0,0,0,0,342,329.97,296.91,80.11,544.97,225.53,1,97.04,2023-07-09,23.86,196.54,118.3,48.86,8.24,0.0,342,2545.89,0.29,0.23,1,0,0,0,1168.95
BEN_03104,Medium,5,4,252.66,236.42,272.5,61.86,393.87,148.48,682.78,669.85,609.11,76.96,1247.14,516.71,1300.91,1300.91,1300.91,130.09,1396.91,1216.91,0,0,0,0,0,0,472,439.7,409.72,177.38,877.98,199.69,2,82.32,2023-06-07,50.53,136.56,260.18,94.4,2.7,0.0,472,2455.69,0.24,0.38,1,1,1,2,1263.31
BEN_07295,Low,6,4,138.31,144.59,131.16,22.13,231.76,60.56,498.66,516.42,597.61,55.0,670.16,279.8,1000.1,1000.1,1000.1,100.01,1087.1,947.1,248,248,248,30,248,248,281,269.96,249.52,82.1,505.76,157.51,3,95.26,2023-11-05,23.05,83.11,166.68,46.83,3.61,0.25,281,1779.75,0.16,0.29,1,1,1,2,829.86
BEN_12257,High,5,3,107.45,97.69,92.47,27.88,180.95,83.72,779.71,718.12,737.97,112.79,990.22,350.26,837.52,837.52,837.52,0.0,837.52,837.52,0,0,0,0,0,0,1442,1449.15,1185.72,502.32,2688.81,952.36,4,70.57,2023-03-15,21.49,155.94,167.5,288.4,7.26,0.0,1442,3059.23,0.26,0.35,0,2,4,1,537.23
BEN_17780,Low,3,5,179.25,169.78,211.61,63.93,246.01,97.29,1096.87,1095.17,1132.19,134.41,1825.4,536.72,1172.87,1172.87,1172.87,117.29,1236.87,1111.87,0,0,0,0,0,0,270,249.17,216.68,59.25,507.17,164.02,4,100.0,2023-06-26,59.75,365.62,390.96,90.0,6.12,0.0,270,2539.74,0.36,0.22,1,0,2,1,537.74
BEN_00901,Medium,4,3,160.32,144.76,148.0,39.16,216.06,118.27,1830.8,1704.82,1806.21,308.0,2202.05,976.69,1069.31,1069.31,1069.31,106.93,1148.31,1048.31,0,0,0,0,0,0,952,1043.13,1036.08,259.79,1786.61,662.97,2,66.87,2023-06-16,40.08,457.7,267.33,238.0,11.42,0.0,952,3852.11,0.24,0.27,0,2,2,0,641.26
BEN_08814,Medium,4,3,170.3,167.83,143.32,67.55,249.71,110.58,939.48,858.85,965.12,249.23,1304.74,411.27,1133.39,1133.39,1133.39,113.34,1173.39,1047.39,438,438,438,30,438,438,759,798.95,814.3,164.6,1325.69,490.84,4,86.38,2023-01-20,42.58,234.87,283.35,189.75,5.52,0.39,759,2831.87,0.4,0.22,0,2,0,1,681.21
BEN_18323,Low,7,4,59.02,55.85,48.79,18.96,81.58,39.42,423.76,407.85,447.28,47.89,634.76,173.49,844.07,844.07,844.07,84.41,942.07,805.07,317,317,317,30,317,317,527,547.86,625.33,191.09,919.94,308.74,2,92.82,2022-12-10,8.43,60.54,120.58,75.29,7.18,0.38,527,1794.82,0.32,0.36,1,1,0,1,413.13
BEN_15548,Low,4,5,115.59,107.35,128.08,35.54,177.76,68.4,1034.66,1038.53,941.35,305.89,1697.32,669.75,1071.43,1071.43,1071.43,107.14,1141.43,990.43,0,0,0,0,0,0,391,423.66,440.15,119.07,499.68,221.53,4,98.72,2022-12-07,28.9,258.67,267.86,97.75,8.95,0.0,391,2497.1,0.31,0.3,1,0,0,1,462.36
BEN_16395,High,7,5,334.45,334.07,310.04,63.33,625.34,217.09,2786.46,2640.71,3061.65,705.62,5020.43,1634.33,976.48,976.48,976.48,97.65,1069.48,931.48,0,0,0,0,0,0,982,941.79,838.96,204.04,1191.03,628.96,4,97.92,2023-04-15,47.78,398.07,139.5,140.29,8.33,0.0,982,4744.93,0.19,0.21,1,0,2,1,2341.13
BEN_01541,Low,3,2,64.95,58.59,65.09,11.28,80.44,41.56,373.03,410.14,418.61,57.19,704.01,170.38,821.85,821.85,821.85,82.18,866.85,777.85,0,0,0,0,0,0,117,117.0,117.0,0.0,117.0,117.0,2,68.3,2024-01-05,21.65,124.34,273.95,39.0,5.74,0.0,117,1311.88,0.17,0.0,0,3,2,4,194.86
